[0, 1, 2, 3, 4, 5, 6, 7] : 111.58412
[2, 0, 1, 7, 4, 5, 3, 6] : 142.25804
[2, 0, 1, 7, 4, 5, 6, 3] : 126.5153
[2, 0, 1, 7, 4, 6, 3, 5] : 140.18149
[2, 0, 1, 7, 4, 6, 5, 3] : 123.382965
[2, 0, 1, 7, 5, 3, 4, 6] : 142.76353
[2, 0, 1, 7, 5, 3, 6, 4] : 140.74466
[2, 0, 1, 7, 5, 4, 3, 6] : 145.89587
[2, 0, 1, 7, 5, 4, 6, 3] : 138.34714
[2, 0, 1, 7, 5, 6, 3, 4] : 132.55066
[2, 0, 1, 7, 5, 6, 4, 3] : 127.02079
[2, 0, 1, 7, 6, 3, 4, 5] : 136.36194
[2, 0, 1, 7, 6, 3, 5, 4] : 133.2873
[2, 0, 1, 7, 6, 4, 3, 5] : 133.22961
[2, 0, 1, 7, 6, 4, 5, 3] : 127.75743
[2, 0, 1, 7, 6, 5, 3, 4] : 121.96096
[2, 0, 1, 7, 6, 5, 4, 3] : 119.56343
[2, 0, 3, 1, 4, 5, 6, 7] : 117.833954
[2, 0, 3, 1, 4, 5, 7, 6] : 135.57841
[2, 0, 3, 1, 4, 6, 5, 7] : 125.29131
[2, 0, 3, 1, 4, 6, 7, 5] : 133.50183
[2, 0, 3, 1, 4, 7, 5, 6] : 131.20393
[2, 0, 3, 1, 4, 7, 6, 5] : 121.670006
[2, 0, 3, 1, 5, 4, 6, 7] : 124.14208
[2, 0, 3, 1, 5, 4, 7, 6] : 130.0547
[2, 0, 3, 1, 5, 6, 4, 7] : 119.76762
[2, 0, 3, 1, 5, 6, 7, 4] : 116.709496
[2, 0, 3, 1, 5, 7, 4, 6] : 137.51207
[2, 0, 3, 1, 5, 7, 6, 4] : 128.54132
[2, 0, 3, 1, 6, 4, 5, 7] : 135.8973
[2, 0, 3, 1, 6, 4, 7, 5] : 139.73335
[2, 0, 3, 1, 6, 5, 4, 7] : 124.06547
[2, 0, 3, 1, 6, 5, 7, 4] : 128.4647
[2, 0, 3, 1, 6, 7, 4, 5] : 132.27599
[2, 0, 3, 1, 6, 7, 5, 4] : 132.83917
[2, 0, 3, 1, 7, 4, 5, 6] : 131.2248
[2, 0, 3, 1, 7, 4, 6, 5] : 129.14822
[2, 0, 3, 1, 7, 5, 4, 6] : 143.05661
[2, 0, 3, 1, 7, 5, 6, 4] : 129.7114
[2, 0, 3, 1, 7, 6, 4, 5] : 133.52269
[2, 0, 3, 1, 7, 6, 5, 4] : 122.254036
[2, 0, 3, 4, 1, 5, 6, 7] : 121.41049
[2, 0, 3, 4, 1, 5, 7, 6] : 139.15495
[2, 0, 3, 4, 1, 6, 5, 7] : 133.1657
[2, 0, 3, 4, 1, 6, 7, 5] : 141.37622
[2, 0, 3, 4, 1, 7, 5, 6] : 140.32501
[2, 0, 3, 4, 1, 7, 6, 5] : 130.79108
[2, 0, 3, 4, 5, 1, 6, 7] : 132.01646
[2, 0, 3, 4, 5, 1, 7, 6] : 139.17578
[2, 0, 3, 4, 5, 6, 1, 7] : 133.18654
[2, 0, 3, 4, 5, 7, 1, 6] : 150.931
[2, 0, 3, 4, 6, 1, 5, 7] : 139.47383
[2, 0, 3, 4, 6, 1, 7, 5] : 148.85443
[2, 0, 3, 4, 6, 5, 1, 7] : 128.88869
[2, 0, 3, 4, 6, 7, 1, 5] : 137.09921
[2, 0, 3, 4, 7, 1, 5, 6] : 134.80132
[2, 0, 3, 4, 7, 1, 6, 5] : 137.0226
[2, 0, 3, 4, 7, 5, 1, 6] : 145.38646
[2, 0, 3, 4, 7, 6, 1, 5] : 135.85252
[2, 0, 3, 5, 1, 4, 6, 7] : 129.60449
[2, 0, 3, 5, 1, 4, 7, 6] : 135.51712
[2, 0, 3, 5, 1, 6, 4, 7] : 135.836
[2, 0, 3, 5, 1, 6, 7, 4] : 132.77788
[2, 0, 3, 5, 1, 7, 4, 6] : 142.99532
[2, 0, 3, 5, 1, 7, 6, 4] : 134.02457
[2, 0, 3, 5, 4, 1, 6, 7] : 133.90234
[2, 0, 3, 5, 4, 1, 7, 6] : 141.06166
[2, 0, 3, 5, 4, 6, 1, 7] : 141.38054
[2, 0, 3, 5, 4, 7, 1, 6] : 147.29317
[2, 0, 3, 5, 6, 1, 4, 7] : 129.52788
[2, 0, 3, 5, 6, 1, 7, 4] : 133.94795
[2, 0, 3, 5, 6, 4, 1, 7] : 130.77455
[2, 0, 3, 5, 6, 7, 1, 4] : 127.716446
[2, 0, 3, 5, 7, 1, 4, 6] : 148.51901
[2, 0, 3, 5, 7, 1, 6, 4] : 145.77977
[2, 0, 3, 5, 7, 4, 1, 6] : 147.27232
[2, 0, 3, 5, 7, 6, 1, 4] : 138.30157
[2, 0, 3, 6, 1, 4, 5, 7] : 144.49203
[2, 0, 3, 6, 1, 4, 7, 5] : 148.3281
[2, 0, 3, 6, 1, 5, 4, 7] : 138.96834
[2, 0, 3, 6, 1, 5, 7, 4] : 143.36758
[2, 0, 3, 6, 1, 7, 4, 5] : 148.34894
[2, 0, 3, 6, 1, 7, 5, 4] : 148.91211
[2, 0, 3, 6, 4, 1, 5, 7] : 140.19418
[2, 0, 3, 6, 4, 1, 7, 5] : 149.57478
[2, 0, 3, 6, 4, 5, 1, 7] : 140.21503
[2, 0, 3, 6, 4, 7, 1, 5] : 144.05109
[2, 0, 3, 6, 5, 1, 4, 7] : 128.36235
[2, 0, 3, 6, 5, 1, 7, 4] : 132.78242
[2, 0, 3, 6, 5, 4, 1, 7] : 133.90689
[2, 0, 3, 6, 5, 7, 1, 4] : 138.30614
[2, 0, 3, 6, 7, 1, 4, 5] : 142.11742
[2, 0, 3, 6, 7, 1, 5, 4] : 137.1569
[2, 0, 3, 6, 7, 4, 1, 5] : 136.57288
[2, 0, 3, 6, 7, 5, 1, 4] : 137.13606
[2, 0, 3, 7, 1, 4, 5, 6] : 141.32202
[2, 0, 3, 7, 1, 4, 6, 5] : 139.24545
[2, 0, 3, 7, 1, 5, 4, 6] : 147.63016
[2, 0, 3, 7, 1, 5, 6, 4] : 134.28494
[2, 0, 3, 7, 1, 6, 4, 5] : 149.85144
[2, 0, 3, 7, 1, 6, 5, 4] : 138.58278
[2, 0, 3, 7, 4, 1, 5, 6] : 135.77748
[2, 0, 3, 7, 4, 1, 6, 5] : 137.99876
[2, 0, 3, 7, 4, 5, 1, 6] : 146.38347
[2, 0, 3, 7, 4, 6, 1, 5] : 144.3069
[2, 0, 3, 7, 5, 1, 4, 6] : 147.60931
[2, 0, 3, 7, 5, 1, 6, 4] : 144.87007
[2, 0, 3, 7, 5, 4, 1, 6] : 151.90717
[2, 0, 3, 7, 5, 6, 1, 4] : 138.56195
[2, 0, 3, 7, 6, 1, 4, 5] : 142.37323
[2, 0, 3, 7, 6, 1, 5, 4] : 137.41272
[2, 0, 3, 7, 6, 4, 1, 5] : 138.07538
[2, 0, 3, 7, 6, 5, 1, 4] : 126.80673
[2, 0, 4, 1, 3, 5, 6, 7] : 120.454865
[2, 0, 4, 1, 3, 5, 7, 6] : 138.19933
[2, 0, 4, 1, 3, 6, 5, 7] : 131.04456
[2, 0, 4, 1, 3, 6, 7, 5] : 139.2551
[2, 0, 4, 1, 3, 7, 5, 6] : 138.45969
[2, 0, 4, 1, 3, 7, 6, 5] : 128.92575
[2, 0, 4, 1, 5, 3, 6, 7] : 135.35773
[2, 0, 4, 1, 5, 3, 7, 6] : 142.77286
[2, 0, 4, 1, 5, 6, 3, 7] : 135.61809
[2, 0, 4, 1, 5, 6, 7, 3] : 127.030106
[2, 0, 4, 1, 5, 7, 3, 6] : 153.36255
[2, 0, 4, 1, 5, 7, 6, 3] : 137.35944
[2, 0, 4, 1, 6, 3, 5, 7] : 147.11295
[2, 0, 4, 1, 6, 3, 7, 5] : 155.58383
[2, 0, 4, 1, 6, 5, 3, 7] : 136.78362
[2, 0, 4, 1, 6, 5, 7, 3] : 138.78532
[2, 0, 4, 1, 6, 7, 3, 5] : 144.99414
[2, 0, 4, 1, 6, 7, 5, 3] : 138.52496
[2, 0, 4, 1, 7, 3, 5, 6] : 143.94293
[2, 0, 4, 1, 7, 3, 6, 5] : 144.99869
[2, 0, 4, 1, 7, 5, 3, 6] : 154.27226
[2, 0, 4, 1, 7, 5, 6, 3] : 138.52951
[2, 0, 4, 1, 7, 6, 3, 5] : 144.73834
[2, 0, 4, 1, 7, 6, 5, 3] : 127.93982
[2, 0, 4, 3, 1, 5, 6, 7] : 118.56899
[2, 0, 4, 3, 1, 5, 7, 6] : 136.31345
[2, 0, 4, 3, 1, 6, 5, 7] : 130.3242
[2, 0, 4, 3, 1, 6, 7, 5] : 138.53473
[2, 0, 4, 3, 1, 7, 5, 6] : 137.48352
[2, 0, 4, 3, 1, 7, 6, 5] : 127.94959
[2, 0, 4, 3, 5, 1, 6, 7] : 134.63737
[2, 0, 4, 3, 5, 1, 7, 6] : 141.79669
[2, 0, 4, 3, 5, 6, 1, 7] : 135.80745
[2, 0, 4, 3, 5, 7, 1, 6] : 153.55191
[2, 0, 4, 3, 6, 1, 5, 7] : 145.22708
[2, 0, 4, 3, 6, 1, 7, 5] : 154.60767
[2, 0, 4, 3, 6, 5, 1, 7] : 134.64192
[2, 0, 4, 3, 6, 7, 1, 5] : 142.85246
[2, 0, 4, 3, 7, 1, 5, 6] : 142.05707
[2, 0, 4, 3, 7, 1, 6, 5] : 144.27835
[2, 0, 4, 3, 7, 5, 1, 6] : 152.6422
[2, 0, 4, 3, 7, 6, 1, 5] : 143.10828
[2, 0, 4, 5, 1, 3, 6, 7] : 129.89532
[2, 0, 4, 5, 1, 3, 7, 6] : 137.31046
[2, 0, 4, 5, 1, 6, 3, 7] : 146.22408
[2, 0, 4, 5, 1, 6, 7, 3] : 137.6361
[2, 0, 4, 5, 1, 7, 3, 6] : 153.38339
[2, 0, 4, 5, 1, 7, 6, 3] : 137.38028
[2, 0, 4, 5, 3, 1, 6, 7] : 131.06085
[2, 0, 4, 5, 3, 1, 7, 6] : 138.22015
[2, 0, 4, 5, 3, 6, 1, 7] : 147.13379
[2, 0, 4, 5, 3, 7, 1, 6] : 154.54892
[2, 0, 4, 5, 6, 1, 3, 7] : 131.3212
[2, 0, 4, 5, 6, 1, 7, 3] : 138.80617
[2, 0, 4, 5, 6, 3, 1, 7] : 131.0654
[2, 0, 4, 5, 6, 7, 1, 3] : 122.47741
[2, 0, 4, 5, 7, 1, 3, 6] : 148.80986
[2, 0, 4, 5, 7, 1, 6, 3] : 149.1355
[2, 0, 4, 5, 7, 3, 1, 6] : 149.06566
[2, 0, 4, 5, 7, 6, 1, 3] : 133.06256
[2, 0, 4, 6, 1, 3, 5, 7] : 138.5182
[2, 0, 4, 6, 1, 3, 7, 5] : 146.98909
[2, 0, 4, 6, 1, 5, 3, 7] : 143.09175
[2, 0, 4, 6, 1, 5, 7, 3] : 145.09346
[2, 0, 4, 6, 1, 7, 3, 5] : 152.47235
[2, 0, 4, 6, 1, 7, 5, 3] : 146.00316
[2, 0, 4, 6, 3, 1, 5, 7] : 137.35269
[2, 0, 4, 6, 3, 1, 7, 5] : 146.73329
[2, 0, 4, 6, 3, 5, 1, 7] : 142.83594
[2, 0, 4, 6, 3, 7, 1, 5] : 151.30682
[2, 0, 4, 6, 5, 1, 3, 7] : 127.02335
[2, 0, 4, 6, 5, 1, 7, 3] : 134.50832
[2, 0, 4, 6, 5, 3, 1, 7] : 127.93307
[2, 0, 4, 6, 5, 7, 1, 3] : 129.93478
[2, 0, 4, 6, 7, 1, 3, 5] : 136.14359
[2, 0, 4, 6, 7, 1, 5, 3] : 134.24796
[2, 0, 4, 6, 7, 3, 1, 5] : 135.23389
[2, 0, 4, 6, 7, 5, 1, 3] : 128.76471
[2, 0, 4, 7, 1, 3, 5, 6] : 133.84569
[2, 0, 4, 7, 1, 3, 6, 5] : 134.90146
[2, 0, 4, 7, 1, 5, 3, 6] : 148.74857
[2, 0, 4, 7, 1, 5, 6, 3] : 133.00583
[2, 0, 4, 7, 1, 6, 3, 5] : 150.96985
[2, 0, 4, 7, 1, 6, 5, 3] : 134.17134
[2, 0, 4, 7, 3, 1, 5, 6] : 132.93599
[2, 0, 4, 7, 3, 1, 6, 5] : 135.15726
[2, 0, 4, 7, 3, 5, 1, 6] : 149.00436
[2, 0, 4, 7, 3, 6, 1, 5] : 150.06013
[2, 0, 4, 7, 5, 1, 3, 6] : 143.26532
[2, 0, 4, 7, 5, 1, 6, 3] : 143.59096
[2, 0, 4, 7, 5, 3, 1, 6] : 144.43083
[2, 0, 4, 7, 5, 6, 1, 3] : 128.6881
[2, 0, 4, 7, 6, 1, 3, 5] : 134.89691
[2, 0, 4, 7, 6, 1, 5, 3] : 133.00127
[2, 0, 4, 7, 6, 3, 1, 5] : 133.73138
[2, 0, 4, 7, 6, 5, 1, 3] : 116.93287
[2, 0, 5, 1, 3, 4, 6, 7] : 115.03852
[2, 0, 5, 1, 3, 4, 7, 6] : 120.95114
[2, 0, 5, 1, 3, 6, 4, 7] : 121.990395
[2, 0, 5, 1, 3, 6, 7, 4] : 118.932274
[2, 0, 5, 1, 3, 7, 4, 6] : 129.40552
[2, 0, 5, 1, 3, 7, 6, 4] : 120.43477
[2, 0, 5, 1, 4, 3, 6, 7] : 123.63327
[2, 0, 5, 1, 4, 3, 7, 6] : 131.04839
[2, 0, 5, 1, 4, 6, 3, 7] : 132.08763
[2, 0, 5, 1, 4, 6, 7, 3] : 123.49964
[2, 0, 5, 1, 4, 7, 3, 6] : 138.00026
[2, 0, 5, 1, 4, 7, 6, 3] : 121.99715
[2, 0, 5, 1, 6, 3, 4, 7] : 129.86478
[2, 0, 5, 1, 6, 3, 7, 4] : 135.26102
[2, 0, 5, 1, 6, 4, 3, 7] : 131.36726
[2, 0, 5, 1, 6, 4, 7, 3] : 129.73116
[2, 0, 5, 1, 6, 7, 3, 4] : 128.30914
[2, 0, 5, 1, 6, 7, 4, 3] : 121.27679
[2, 0, 5, 1, 7, 3, 4, 6] : 138.52658
[2, 0, 5, 1, 7, 3, 6, 4] : 136.5077
[2, 0, 5, 1, 7, 4, 3, 6] : 137.0241
[2, 0, 5, 1, 7, 4, 6, 3] : 129.47536
[2, 0, 5, 1, 7, 6, 3, 4] : 128.05334
[2, 0, 5, 1, 7, 6, 4, 3] : 122.523476
[2, 0, 5, 3, 1, 4, 6, 7] : 116.92439
[2, 0, 5, 3, 1, 4, 7, 6] : 122.83702
[2, 0, 5, 3, 1, 6, 4, 7] : 123.155914
[2, 0, 5, 3, 1, 6, 7, 4] : 120.09779
[2, 0, 5, 3, 1, 7, 4, 6] : 130.31522
[2, 0, 5, 3, 1, 7, 6, 4] : 121.344475
[2, 0, 5, 3, 4, 1, 6, 7] : 124.79878
[2, 0, 5, 3, 4, 1, 7, 6] : 131.9581
[2, 0, 5, 3, 4, 6, 1, 7] : 132.27698
[2, 0, 5, 3, 4, 7, 1, 6] : 138.1896
[2, 0, 5, 3, 6, 1, 4, 7] : 131.75066
[2, 0, 5, 3, 6, 1, 7, 4] : 136.17073
[2, 0, 5, 3, 6, 4, 1, 7] : 132.99733
[2, 0, 5, 3, 6, 7, 1, 4] : 129.93922
[2, 0, 5, 3, 7, 1, 4, 6] : 140.41246
[2, 0, 5, 3, 7, 1, 6, 4] : 137.67323
[2, 0, 5, 3, 7, 4, 1, 6] : 139.16577
[2, 0, 5, 3, 7, 6, 1, 4] : 130.19502
[2, 0, 5, 4, 1, 3, 6, 7] : 120.05673
[2, 0, 5, 4, 1, 3, 7, 6] : 127.47185
[2, 0, 5, 4, 1, 6, 3, 7] : 136.38548
[2, 0, 5, 4, 1, 6, 7, 3] : 127.79749
[2, 0, 5, 4, 1, 7, 3, 6] : 143.5448
[2, 0, 5, 4, 1, 7, 6, 3] : 127.54169
[2, 0, 5, 4, 3, 1, 6, 7] : 119.33638
[2, 0, 5, 4, 3, 1, 7, 6] : 126.49568
[2, 0, 5, 4, 3, 6, 1, 7] : 135.40932
[2, 0, 5, 4, 3, 7, 1, 6] : 142.82445
[2, 0, 5, 4, 6, 1, 3, 7] : 127.79074
[2, 0, 5, 4, 6, 1, 7, 3] : 135.2757
[2, 0, 5, 4, 6, 3, 1, 7] : 127.534935
[2, 0, 5, 4, 6, 7, 1, 3] : 118.946945
[2, 0, 5, 4, 7, 1, 3, 6] : 133.44756
[2, 0, 5, 4, 7, 1, 6, 3] : 133.77321
[2, 0, 5, 4, 7, 3, 1, 6] : 133.70337
[2, 0, 5, 4, 7, 6, 1, 3] : 117.70026
[2, 0, 5, 6, 1, 3, 4, 7] : 114.9619
[2, 0, 5, 6, 1, 3, 7, 4] : 120.35815
[2, 0, 5, 6, 1, 4, 3, 7] : 125.059135
[2, 0, 5, 6, 1, 4, 7, 3] : 123.42302
[2, 0, 5, 6, 1, 7, 3, 4] : 129.47922
[2, 0, 5, 6, 1, 7, 4, 3] : 122.44685
[2, 0, 5, 6, 3, 1, 4, 7] : 115.68227
[2, 0, 5, 6, 3, 1, 7, 4] : 120.10235
[2, 0, 5, 6, 3, 4, 1, 7] : 124.80334
[2, 0, 5, 6, 3, 7, 1, 4] : 130.19958
[2, 0, 5, 6, 4, 1, 3, 7] : 117.18475
[2, 0, 5, 6, 4, 1, 7, 3] : 124.66971
[2, 0, 5, 6, 4, 3, 1, 7] : 116.20859
[2, 0, 5, 6, 4, 7, 1, 3] : 114.57247
[2, 0, 5, 6, 7, 1, 3, 4] : 113.15047
[2, 0, 5, 6, 7, 1, 4, 3] : 116.21534
[2, 0, 5, 6, 7, 3, 1, 4] : 114.12663
[2, 0, 5, 6, 7, 4, 1, 3] : 107.09427
[2, 0, 5, 7, 1, 3, 4, 6] : 133.95305
[2, 0, 5, 7, 1, 3, 6, 4] : 131.93417
[2, 0, 5, 7, 1, 4, 3, 6] : 142.54779
[2, 0, 5, 7, 1, 4, 6, 3] : 134.99905
[2, 0, 5, 7, 1, 6, 3, 4] : 139.80855
[2, 0, 5, 7, 1, 6, 4, 3] : 134.27869
[2, 0, 5, 7, 3, 1, 4, 6] : 134.92921
[2, 0, 5, 7, 3, 1, 6, 4] : 132.18997
[2, 0, 5, 7, 3, 4, 1, 6] : 142.80359
[2, 0, 5, 7, 3, 6, 1, 4] : 140.78471
[2, 0, 5, 7, 4, 1, 3, 6] : 133.42671
[2, 0, 5, 7, 4, 1, 6, 3] : 133.75237
[2, 0, 5, 7, 4, 3, 1, 6] : 132.70636
[2, 0, 5, 7, 4, 6, 1, 3] : 125.157616
[2, 0, 5, 7, 6, 1, 3, 4] : 123.73561
[2, 0, 5, 7, 6, 1, 4, 3] : 126.80048
[2, 0, 5, 7, 6, 3, 1, 4] : 124.45597
[2, 0, 5, 7, 6, 4, 1, 3] : 118.9261
[2, 0, 6, 1, 3, 4, 5, 7] : 128.87332
[2, 0, 6, 1, 3, 4, 7, 5] : 132.70938
[2, 0, 6, 1, 3, 5, 4, 7] : 125.2355
[2, 0, 6, 1, 3, 5, 7, 4] : 129.63474
[2, 0, 6, 1, 3, 7, 4, 5] : 133.70639
[2, 0, 6, 1, 3, 7, 5, 4] : 134.26956
[2, 0, 6, 1, 4, 3, 5, 7] : 134.33572
[2, 0, 6, 1, 4, 3, 7, 5] : 142.80661
[2, 0, 6, 1, 4, 5, 3, 7] : 135.33273
[2, 0, 6, 1, 4, 5, 7, 3] : 137.33444
[2, 0, 6, 1, 4, 7, 3, 5] : 139.1688
[2, 0, 6, 1, 4, 7, 5, 3] : 132.69962
[2, 0, 6, 1, 5, 3, 4, 7] : 128.81203
[2, 0, 6, 1, 5, 3, 7, 4] : 134.20828
[2, 0, 6, 1, 5, 4, 3, 7] : 133.44687
[2, 0, 6, 1, 5, 4, 7, 3] : 131.81076
[2, 0, 6, 1, 5, 7, 3, 4] : 137.8461
[2, 0, 6, 1, 5, 7, 4, 3] : 130.81375
[2, 0, 6, 1, 7, 3, 4, 5] : 142.82745
[2, 0, 6, 1, 7, 3, 5, 4] : 139.7528
[2, 0, 6, 1, 7, 4, 3, 5] : 138.19263
[2, 0, 6, 1, 7, 4, 5, 3] : 132.72046
[2, 0, 6, 1, 7, 5, 3, 4] : 138.75581
[2, 0, 6, 1, 7, 5, 4, 3] : 136.35828
[2, 0, 6, 3, 1, 4, 5, 7] : 129.59369
[2, 0, 6, 3, 1, 4, 7, 5] : 133.42975
[2, 0, 6, 3, 1, 5, 4, 7] : 124.07
[2, 0, 6, 3, 1, 5, 7, 4] : 128.46924
[2, 0, 6, 3, 1, 7, 4, 5] : 133.45059
[2, 0, 6, 3, 1, 7, 5, 4] : 134.01376
[2, 0, 6, 3, 4, 1, 5, 7] : 133.17023
[2, 0, 6, 3, 4, 1, 7, 5] : 142.55081
[2, 0, 6, 3, 4, 5, 1, 7] : 133.19106
[2, 0, 6, 3, 4, 7, 1, 5] : 137.02711
[2, 0, 6, 3, 5, 1, 4, 7] : 129.5324
[2, 0, 6, 3, 5, 1, 7, 4] : 133.95247
[2, 0, 6, 3, 5, 4, 1, 7] : 135.07693
[2, 0, 6, 3, 5, 7, 1, 4] : 139.47618
[2, 0, 6, 3, 7, 1, 4, 5] : 143.54782
[2, 0, 6, 3, 7, 1, 5, 4] : 138.58731
[2, 0, 6, 3, 7, 4, 1, 5] : 138.00328
[2, 0, 6, 3, 7, 5, 1, 4] : 138.56647
[2, 0, 6, 4, 1, 3, 5, 7] : 126.46135
[2, 0, 6, 4, 1, 3, 7, 5] : 134.93224
[2, 0, 6, 4, 1, 5, 3, 7] : 131.03488
[2, 0, 6, 4, 1, 5, 7, 3] : 133.03659
[2, 0, 6, 4, 1, 7, 3, 5] : 140.41548
[2, 0, 6, 4, 1, 7, 5, 3] : 133.9463
[2, 0, 6, 4, 3, 1, 5, 7] : 124.575485
[2, 0, 6, 4, 3, 1, 7, 5] : 133.95609
[2, 0, 6, 4, 3, 5, 1, 7] : 130.05872
[2, 0, 6, 4, 3, 7, 1, 5] : 138.52962
[2, 0, 6, 4, 5, 1, 3, 7] : 125.57249
[2, 0, 6, 4, 5, 1, 7, 3] : 133.05745
[2, 0, 6, 4, 5, 3, 1, 7] : 126.48219
[2, 0, 6, 4, 5, 7, 1, 3] : 128.4839
[2, 0, 6, 4, 7, 1, 3, 5] : 130.31824
[2, 0, 6, 4, 7, 1, 5, 3] : 128.4226
[2, 0, 6, 4, 7, 3, 1, 5] : 129.40854
[2, 0, 6, 4, 7, 5, 1, 3] : 122.939354
[2, 0, 6, 5, 1, 3, 4, 7] : 112.743645
[2, 0, 6, 5, 1, 3, 7, 4] : 118.13989
[2, 0, 6, 5, 1, 4, 3, 7] : 122.84088
[2, 0, 6, 5, 1, 4, 7, 3] : 121.204765
[2, 0, 6, 5, 1, 7, 3, 4] : 127.26096
[2, 0, 6, 5, 1, 7, 4, 3] : 120.2286
[2, 0, 6, 5, 3, 1, 4, 7] : 114.62952
[2, 0, 6, 5, 3, 1, 7, 4] : 119.0496
[2, 0, 6, 5, 3, 4, 1, 7] : 123.750595
[2, 0, 6, 5, 3, 7, 1, 4] : 129.14684
[2, 0, 6, 5, 4, 1, 3, 7] : 119.26435
[2, 0, 6, 5, 4, 1, 7, 3] : 126.749306
[2, 0, 6, 5, 4, 3, 1, 7] : 118.288185
[2, 0, 6, 5, 4, 7, 1, 3] : 116.65207
[2, 0, 6, 5, 7, 1, 3, 4] : 122.68742
[2, 0, 6, 5, 7, 1, 4, 3] : 125.7523
[2, 0, 6, 5, 7, 3, 1, 4] : 123.66359
[2, 0, 6, 5, 7, 4, 1, 3] : 116.631226
[2, 0, 6, 7, 1, 3, 4, 5] : 126.4987
[2, 0, 6, 7, 1, 3, 5, 4] : 123.424065
[2, 0, 6, 7, 1, 4, 3, 5] : 131.96112
[2, 0, 6, 7, 1, 4, 5, 3] : 126.48894
[2, 0, 6, 7, 1, 5, 3, 4] : 127.0006
[2, 0, 6, 7, 1, 5, 4, 3] : 124.60307
[2, 0, 6, 7, 3, 1, 4, 5] : 127.474884
[2, 0, 6, 7, 3, 1, 5, 4] : 122.514366
[2, 0, 6, 7, 3, 4, 1, 5] : 131.0514
[2, 0, 6, 7, 3, 5, 1, 4] : 127.976776
[2, 0, 6, 7, 4, 1, 3, 5] : 122.84004
[2, 0, 6, 7, 4, 1, 5, 3] : 120.9444
[2, 0, 6, 7, 4, 3, 1, 5] : 120.95416
[2, 0, 6, 7, 4, 5, 1, 3] : 115.482
[2, 0, 6, 7, 5, 1, 3, 4] : 121.51735
[2, 0, 6, 7, 5, 1, 4, 3] : 124.58222
[2, 0, 6, 7, 5, 3, 1, 4] : 123.40323
[2, 0, 6, 7, 5, 4, 1, 3] : 121.00569
[2, 0, 7, 1, 3, 4, 5, 6] : 138.44498
[2, 0, 7, 1, 3, 4, 6, 5] : 136.36841
[2, 0, 7, 1, 3, 5, 4, 6] : 146.63898
[2, 0, 7, 1, 3, 5, 6, 4] : 133.29376
[2, 0, 7, 1, 3, 6, 4, 5] : 147.69475
[2, 0, 7, 1, 3, 6, 5, 4] : 136.4261
[2, 0, 7, 1, 4, 3, 5, 6] : 143.90738
[2, 0, 7, 1, 4, 3, 6, 5] : 144.96315
[2, 0, 7, 1, 4, 5, 3, 6] : 155.23372
[2, 0, 7, 1, 4, 5, 6, 3] : 139.49097
[2, 0, 7, 1, 4, 6, 3, 5] : 153.15717
[2, 0, 7, 1, 4, 6, 5, 3] : 136.35864
[2, 0, 7, 1, 5, 3, 4, 6] : 150.21552
[2, 0, 7, 1, 5, 3, 6, 4] : 148.19664
[2, 0, 7, 1, 5, 4, 3, 6] : 153.34785
[2, 0, 7, 1, 5, 4, 6, 3] : 145.79912
[2, 0, 7, 1, 5, 6, 3, 4] : 140.00264
[2, 0, 7, 1, 5, 6, 4, 3] : 134.47278
[2, 0, 7, 1, 6, 3, 4, 5] : 155.56914
[2, 0, 7, 1, 6, 3, 5, 4] : 152.49449
[2, 0, 7, 1, 6, 4, 3, 5] : 152.4368
[2, 0, 7, 1, 6, 4, 5, 3] : 146.96463
[2, 0, 7, 1, 6, 5, 3, 4] : 141.16815
[2, 0, 7, 1, 6, 5, 4, 3] : 138.77061
[2, 0, 7, 3, 1, 4, 5, 6] : 139.42114
[2, 0, 7, 3, 1, 4, 6, 5] : 137.34457
[2, 0, 7, 3, 1, 5, 4, 6] : 145.72928
[2, 0, 7, 3, 1, 5, 6, 4] : 132.38406
[2, 0, 7, 3, 1, 6, 4, 5] : 147.95056
[2, 0, 7, 3, 1, 6, 5, 4] : 136.6819
[2, 0, 7, 3, 4, 1, 5, 6] : 142.99768
[2, 0, 7, 3, 4, 1, 6, 5] : 145.21895
[2, 0, 7, 3, 4, 5, 1, 6] : 153.60365
[2, 0, 7, 3, 4, 6, 1, 5] : 151.52708
[2, 0, 7, 3, 5, 1, 4, 6] : 151.19168
[2, 0, 7, 3, 5, 1, 6, 4] : 148.45244
[2, 0, 7, 3, 5, 4, 1, 6] : 155.48953
[2, 0, 7, 3, 5, 6, 1, 4] : 142.14432
[2, 0, 7, 3, 6, 1, 4, 5] : 156.5453
[2, 0, 7, 3, 6, 1, 5, 4] : 151.58478
[2, 0, 7, 3, 6, 4, 1, 5] : 152.24745
[2, 0, 7, 3, 6, 5, 1, 4] : 140.9788
[2, 0, 7, 4, 1, 3, 5, 6] : 134.78632
[2, 0, 7, 4, 1, 3, 6, 5] : 135.84207
[2, 0, 7, 4, 1, 5, 3, 6] : 149.68918
[2, 0, 7, 4, 1, 5, 6, 3] : 133.94644
[2, 0, 7, 4, 1, 6, 3, 5] : 151.91048
[2, 0, 7, 4, 1, 6, 5, 3] : 135.11195
[2, 0, 7, 4, 3, 1, 5, 6] : 132.90044
[2, 0, 7, 4, 3, 1, 6, 5] : 135.12172
